MUD,,,,,,,,,,Crime Rate
4.5,14.1,302.7,48.69,21079,51.05,9.3,22.6,5.73,28.59,460.13
4.5,7.3,186.7,61.22,27996,44.44,10.2,28.7,11.59,32.52,364.83
3.4,14.2,805.3,104.94,4141,40.62,13.8,43.2,12.21,40.15,0
4.3,11.1,259.3,81.43,4878,44.73,12,34.7,6.2,33.02,303.16
3.5,9,684,64.78,39562,56.05,10.5,35,7.75,50.16,626.87
3.5,4.6,719.6,31.11,2688,37.35,13.7,28.6,2.78,33.5,291.08
4.5,6.8,162.9,53.67,4472,31.95,11.5,30.9,5.52,32.32,291.15
4.3,15.4,418.6,71.33,3694,44.67,9.4,41.2,3.94,36.05,950.38
4.8,13.7,284.5,41.36,8433,68.53,8.3,19.1,1.92,28.99,174.91
3.4,10,897.2,28.25,15610,60.94,10.2,30.8,10.19,38.94,526.89
0,0,806.3,73.32,5408,40.14,11.4,43.4,5.46,51.31,760.82
2.5,0,270.6,72.45,6577,33.37,11.8,29.4,1.22,34.17,258.4
0,17.1,478,76.24,1808,31.58,10.8,41.6,9.33,57.18,137.04
3.5,6.4,271.2,54.44,13827,64.4,9.7,20.4,11.22,29.83,491.85
3,13.3,572.8,96.44,2580,39.11,10.4,40.3,3.76,34.53,121.39
4.1,14.7,374.6,49.15,30131,48.94,10.7,25.4,10.69,32.22,746.93
5.1,9.5,122,53.36,17278,62.61,7.8,21.1,11.08,29.15,170.95
0,17.8,435.5,66.69,4105,35.35,11.5,34.9,11.05,42.99,205.13
3,0,837.7,51.24,71780,63.73,9.2,34.6,5.87,46.29,513.41
0,8.8,461.5,37.94,4006,73.24,17.8,19.4,21.71,18.13,0
0,17.2,199.9,77.26,7328,38.46,11.2,28.2,3.85,37.15,203.36
2.9,13.3,123.2,31.55,63329,68.89,8.1,12.7,5.97,21.04,88.28
3.7,0,703.4,25.64,30774,66.38,7.5,37.7,21.4,47.1,404.24
0,9.8,534.1,64.77,649,28.51,8.7,54,1.06,66.74,104.62
3.6,0,734.7,60.18,81572,51.26,12.2,35.4,14.26,49.51,596
3,16.3,544.3,91.92,1748,35.81,11.5,38.8,2.99,42.17,336.37
2.9,11.6,321.3,32.91,212324,72.41,8.9,17.6,8.64,28.18,303.91
3.5,10,399,87.69,11612,35.96,14.4,40.1,8.04,37.26,524.54
5,12.4,257.2,90.54,11884,38.01,9.7,38.3,8.18,39.89,0
2.7,13.5,212,26.14,32792,68.53,7.1,11.1,2.22,24.37,131.31
3,15.4,354.4,77.55,4661,41.34,12.7,41,5.44,40.43,374.68
3.7,4.5,158.7,43.12,36236,60.03,8.9,20.4,6.84,25.14,210.87
4.8,5.9,269.2,33.17,3250,46.58,9.9,29.9,0.04,45.26,306.49
3.8,0,861.8,96.62,5588,41.91,13.3,45.9,19.01,56.87,635.01
5.1,0,60.1,34.19,3870,48.5,8.1,24.2,1.39,31.81,283.96
3.1,11.5,98.5,48.04,5487,45.65,8.9,21,0,28.69,89.4
3.7,14.3,955.4,86.29,7039,41.47,13,46.4,6.79,49.37,477.39
3,12.9,617.3,47.48,226822,68.86,10.1,28.8,8.5,45.61,695.01
4.6,4.5,431.3,63.45,5641,39.71,11.7,39,1.15,44.1,517.99
3.4,11.6,851.3,65.75,3895,30.99,14.2,40.2,15.41,50.52,697.33
3,9.3,1064.9,74.64,23713,57.31,11.4,40.2,20.56,61.59,929.56
3.6,6,379.1,42.26,39647,61.22,10.2,21.8,10.06,34.94,284.75
3.7,0,981.1,75.13,2483,43.13,9.3,39.5,5.54,46.29,521.59
0,17.9,99.2,38.95,1452,22.38,7.3,40,2.7,29.18,220.88
3.4,9.9,289,35.31,14338,53.24,8.3,18.2,4.01,22.64,102.87
3.8,7.9,486,63.27,4709,35.78,14.6,34,8.12,45.15,401.67
3.9,0,650.5,76.65,5623,40.65,11.6,41.5,15.52,41.28,96.61
0,12.8,781.8,94.92,2914,34.32,8.9,41.3,1.91,46.48,259.53
5.3,15,122.5,58.36,4836,39.5,10.3,37.8,0.04,35.38,366.81
2.6,9,166.1,14.31,22999,77.11,8.1,11.5,6.8,20.8,78.62
4.5,17.5,340.5,55.2,24713,49.43,10.9,29.8,9.92,31.4,405.23
2.4,4.5,51.3,23.55,52170,73.51,7.3,9.8,3.64,13.39,88.62
4.3,17.2,199.2,67.23,5176,40.63,11.1,33.9,1.41,31.94,152.53
2.8,9,669.1,45.89,294063,74.74,10.5,27,6.44,41.36,878.6
3.8,0,152,74.28,6824,39.79,10.9,43,2.25,34.62,154.44
0,15.3,292,39.07,806,44.42,11.9,23.5,29.2,30.18,30.85
2.4,12.3,473.5,69.09,19579,55.96,10.5,31.1,8.81,41.37,800.71
4.4,8.5,163.1,69.09,15279,39.45,11.5,28.3,5.75,26.65,290.57
3.6,10.2,279.9,84.58,6236,38.65,8.2,37.6,5.37,41.89,183.47
3.3,15.7,462.7,57.41,3572,26.6,10.2,43.1,1.7,49.15,337.27
2.7,7.8,330.4,35.55,250669,64.06,8.5,21.5,7.68,27.07,290.25
3.2,16,178.9,65.18,11061,45.2,9.6,27.6,10.85,23.74,214.3
3.4,0,178.1,63.28,50646,44.62,8.1,25.5,9.9,27.77,195.77
0,18.2,668.2,51.3,2422,32.16,20.1,42.9,17.96,65.28,132.33
4,17.2,198.1,60.91,7304,40.12,10.4,28.8,1.8,35.79,466.89
2.7,13.3,199.9,29.04,7382,70.13,7,15.7,0.19,19.66,80.43
2.9,1.3,182.4,49.89,5911,45.61,11.6,29.5,1.92,30.81,355.89
0,12.8,202.8,52.27,2946,37.75,10.9,39.3,1.49,32.61,216.31
2.8,13.2,343.8,34.9,59514,63.43,9.7,20.5,7.55,29.53,241.6
2.6,0,463.9,45.73,38433,64.4,7.8,21.4,9.41,33.68,356.18
4.1,9.8,639.5,59.35,2355,42.85,13.2,34.5,2.66,32.89,301.02
4.3,0,248,54.39,16534,51.23,9.7,21.3,0.46,26.16,177.96
2.9,0,251.8,52.23,3592,48.89,10.6,30.9,2.95,31.31,204.06
3.9,8,311.9,93.71,3693,37.86,14.3,35.9,5.9,30.06,331.9
3.3,1.3,868.3,70.49,4078,35.61,13.4,42.3,0.98,50.79,356.16
0,0,371.7,72.9,2183,36.33,18.3,53.7,6.99,55.09,0
4.7,12.9,370.7,70.45,2794,38.4,12.7,37.3,7.6,40.5,506.05
3.8,0,108.1,26.86,7576,54.87,8.9,21.8,3.31,29.7,146.22
3.5,0,584.2,38.19,4355,44.75,11.8,28.7,2.05,32.54,655.03
4.5,10.1,377.1,57.37,2579,54.71,8.5,36.3,2.44,50.4,184.65
3.6,13.3,514.1,62.81,12300,41.31,12.8,35.8,4.84,43.5,483.28
3.3,20.5,243.8,37.11,8076,55.03,8,18,3.79,21.65,104.63
3.4,5.1,521.6,67.87,18828,61.5,9.7,22.1,17.8,37.01,434.21
1.7,0,225.1,42.22,1671,36.45,10.8,33.1,3.52,49,224.24
3.9,14.1,214.3,42.69,3864,46.77,7.2,34.1,4.99,44.13,299.06
2.9,0,859.6,51.3,28099,60.24,9.3,33.4,8.93,40.12,332.15
3,5.3,123.5,24.88,7072,51.27,10.6,26.6,0.57,30.22,233.4
3.5,8.9,594.3,71.98,5296,39.5,11.1,36.3,4.42,51.58,365.75
4.2,10.4,369.8,58.23,2694,42.02,10.7,35.5,3.64,51.34,504.94
2.2,14,474.9,56.19,3669,37.18,14.7,36.6,8.96,46.81,337.15
4.3,0,330.7,51.77,7095,33.19,7.9,28.9,1.36,33.84,441.72
4.7,0,308.9,70.22,1996,31.46,8.7,37.3,41.7,46.52,502.08
3.4,5.8,522.9,61.46,5203,27.89,12.8,35.5,0.79,51.78,272.98
2.2,7.3,669.4,53,1415,51.52,6.9,37.4,1.96,44.55,188.02
2.5,0,502.2,89.21,6405,30.9,9.8,39.4,9.58,49.02,654.44
2.6,7.1,363.3,34.44,6503,45.36,8.8,22.2,4.15,33.21,183.36
4.1,10.9,438.5,48.21,2325,36.47,11,35.3,5.89,39.2,0
2.2,12.4,330.2,41.72,4420,52.42,9,25.4,7.64,25.73,153.93
6.2,18.2,206.9,80.42,11529,29.19,13,29.3,6.14,27.18,141.15
4,12.2,824.7,69.94,49905,60.96,9.4,30.1,12.75,50.11,611.39
2.7,13.9,552.2,51.07,28860,55.51,11.5,26.3,9.27,36.46,382.74
2.6,0,161.5,14.61,7823,74.82,6.1,11.6,5.37,20.84,283.49
4.3,11.7,221.5,38.31,3546,53.44,7.7,24.6,1.53,19.74,342.87
4.2,7.4,224.1,28.31,44518,58.31,9.4,16.4,5.88,27.54,228.85
3.7,12.8,714.9,44.25,6329,46.58,11.7,33,8.86,41.76,662.6
3.7,0,115.5,55.36,7380,41.49,9.7,26.5,2.41,19.74,190.38
3.5,5.9,250.6,80.74,4727,44.32,9.8,32.4,4.01,33.06,121.31
3.8,7.1,151.1,39.93,4639,53.16,9.8,19.6,0,30.35,74.86
4.4,8.4,279.7,83.9,10437,38,10.1,32.7,5.45,34.69,359.43
3.5,9.8,358,57.44,3255,41.35,10,31,5.17,46.41,124.59
3.1,0,278.1,63.24,4640,49.87,11.5,33.4,1.37,47.62,432.12
0,6,477.5,84.15,472,26.48,12.3,44,23.34,44.69,560.49
3.3,2.5,153.6,52.15,3655,42.76,12.5,33,0.15,20.78,95.19
3,18.4,557.1,56.49,1671,43.15,12.8,43.4,3.32,38.43,135.44
3.4,14.7,1219.7,64.04,53003,56.52,10.6,35.8,12.5,56.89,560.77
2.7,0,404.9,42.46,22416,57.52,10.8,24.5,13.33,37.83,471.11
0,7.9,239.5,50.08,1262,48.89,11.4,26.4,0.53,26.99,178.44
2.8,3.9,438.6,61.68,3269,37.11,12.7,39,9.23,44.11,293.69
2.9,9.8,607.2,77.68,1743,59.38,10.3,44.6,2.96,47.1,246.69
3.3,6.5,437,76.79,16939,43.45,12.5,34.6,7.04,46.19,451.38
5.4,0,290.4,55,5948,40.11,10.1,33.5,5.38,27.97,247.8
0,11.7,957.4,88.24,1458,37.24,11.2,44.9,6.73,54.33,500.13
3,0,1301.1,66.02,7994,48.79,13.3,41.3,9.43,52.14,809.23
0,0,786.6,61.27,1598,42.74,9.3,36.8,2.55,38.23,218.24
0,15.3,757.1,70.97,428,26.4,12.6,50.3,43.93,47.52,442.48
6.5,0,364.4,91.24,7689,31.24,9.9,43.5,1.49,40.63,184.38
3.2,6.6,449.1,66.23,2180,41.38,13.2,36.2,4.96,41.45,182.43
4.6,0,454.5,75.3,4867,24.24,16.6,44.3,3.56,45.32,355.19
4.3,11.7,719.3,92.43,2122,34.12,11.1,47.8,0.45,60.87,472.73
3.4,6.7,471.8,68.24,10792,49.78,8.3,33.8,13.98,45.81,277.95
3.8,14,668,72.95,10075,50.49,11.5,38.3,5.73,43.14,746.08
3.6,6.5,701.6,83.85,6928,41.8,11.4,39.4,8.69,37.17,597.69
1.6,9.3,95.5,27.14,1846,38.08,8.9,32.7,0,30.42,140.61
2.6,12.6,522.9,62.59,2093,29.1,13.3,40.7,8.04,41.46,254.03
3.6,12.6,542.9,71.45,16869,50.63,10.9,32.1,6.38,41.23,366.24
0,0.8,671.9,94.94,2278,39.51,11.6,43.9,4.57,56.49,172.1
3.3,6.1,487.6,49.84,1954,28.97,12.5,33.9,0.79,37.89,172.77
2.4,0,70.2,49.79,4133,60.13,8.4,31.1,0.01,15.31,51.51
4.3,9.6,438.3,67.89,6482,46.02,11.5,31.6,8.18,40.53,292.79
4.5,10.6,104.7,64.99,17822,45.98,8.7,27,10.46,32.21,500.09
2.8,9.3,247.1,47.78,22645,52.83,9.9,23.1,6.89,24.14,233.81
4,0,746.3,88.59,9231,40.88,11.7,36.1,14.12,38.48,423.98
1.9,0,891.3,63.5,1279,30.18,16.8,39.6,0.79,45.6,0
3.1,5.9,651.3,58.05,5406,37.31,13.5,33.6,15.71,49.24,382.76
4.5,0,382.1,87.22,8267,46.56,12.5,33.9,12.69,36.33,0
0,0,535.9,42.02,699,46.49,9.2,34.3,1.17,43.99,0
2.6,5.2,296.5,97.46,2426,24.53,10.3,40.5,0.05,35.45,65.92
4.6,11.2,99.5,40.57,6162,53.6,9.8,27.5,0,33.59,246.93
3.6,4.3,289.5,79.81,28061,39.76,12.1,25.1,12.27,31.64,342.1
3,0,475.4,68.11,2722,39.53,13.1,40.1,0.36,47.5,140.42
2.7,2.8,557,55.38,2497,33.2,12,35.8,16.65,50.35,539.6
0,6.5,512.4,61.92,2177,38.31,10.5,30.5,10.58,45.4,141.86
2.9,0,788.8,50.01,5130,38.28,9.9,37,6.37,47.63,117.29
4.5,0,390.9,91.41,4879,37.26,10.32,34.8,6.94,35.1,211.08
0,0,404.1,91.65,2273,27.01,13.37,38.4,5.77,35.37,424.28
0,0,455.2,91.59,3043,33.55,9.83,33.8,7.46,25.7,0
0,0,680.7,41.35,653,44.56,8.7,41.5,1.88,70.78,0
4.7,14.8,709.2,32.3,10697,48.55,12,36.7,5.38,55.34,633.4
0,0,87.7,49,4767,40.91,6.64,26.9,8.42,25.03,353.78
4.3,15.4,283.2,46.42,21140,53.08,8.38,20.4,7.91,28.54,460.83
4.6,13.4,250.9,58.74,28177,44.76,9.2,23.9,6.98,31.24,322.27
3.7,0,690.3,104.66,4307,45.48,12.93,44.9,5.16,47.85,0
3.8,13,304.6,79.31,4942,54.47,10.16,35.9,6.88,32.05,282.36
3.6,10.2,1052.8,62.82,39598,56.74,9.8,41.4,5.78,52.11,566.33
3.8,0,684.7,29.7,2599,44.71,13.54,31,6.82,40.43,299.68
4.2,0,245,54.16,4592,38.63,11.11,33,7.57,32.44,279.45
4.8,0,560.1,71.16,3636,41.67,8.56,39.6,7.11,41.87,856.4
4.4,14.3,372.9,40.58,8468,69.89,7.63,16,8.38,30.48,155.02
3.6,15.3,1221.2,26.29,16105,63.59,10.41,31.2,5.71,37.94,370.54
0,0,804.1,72.2,5418,38.1,11.58,45.9,5.94,50.48,857.64
0,0,425.5,71.17,6567,35.78,10.64,30.3,7.69,33.72,266.13
0,0,697.3,66.25,1891,34.58,10.71,40,5.18,61.43,192.76
3,15.6,392.8,52.66,13943,62.43,9.01,21.4,6.8,32.36,411.42
0,0,523.2,84.1,2516,36.92,10.29,41.2,7.23,35.19,181.85
4.1,15.6,409.3,47.9,29908,51.47,9.67,26.4,6.66,33.31,572.92
5.4,13.4,144.1,51.83,17203,64.17,6.59,22,7.71,27.83,176.21
5.1,0,320.4,66.81,4084,34.6,11.41,35.3,6.78,39.8,163.99
2.8,16.1,850,48.82,73574,64.57,8.56,31.4,6.64,45.9,442.66
0,0,502.2,38.09,3855,74.22,18.33,21.6,4.12,19.62,157.69
6.8,0,178.7,80.19,7072,38.48,10.77,31.4,7.46,41.06,180.89
2.7,15.5,176.8,29.71,62953,70.6,7.21,13.2,8.5,21.86,94.58
4.3,12.1,768.7,24.84,31663,66.41,7.03,31.6,4.59,42.88,369.83
0,0,385.7,65.51,644,33.85,9.39,52.9,5.78,75,176.88
3.7,9.7,873.3,58.35,80406,52.22,11.08,41,4.91,50.34,546.44
0,0,959.1,86.79,1581,40.73,10.86,39.3,6.63,44.46,380.1
2.8,15.8,443.1,31.08,211517,73.56,8.13,19.8,7.33,28.98,271.9
3.7,11.7,571.6,85.01,11737,35.61,13.1,37.1,6.09,36.25,357
5,12.5,308.9,86.95,12163,38.27,9.22,38.2,6.64,41.41,0
2.8,15.5,159.2,25.91,33666,69.66,6.81,12.2,8.79,22.75,116.98
2.7,13.7,619,76.13,4503,43.39,11.15,36.2,6.6,38.05,299.64
3.4,15.3,216,41.46,36241,60.7,8.32,19,7.77,26.88,203.92
5.7,0,254.6,31.34,3047,44.34,9.4,30.5,7.76,48.17,263.93
4.6,0,712.8,93.11,5628,45.86,12.32,51.9,4.26,60.54,576
5.5,0,96.6,35.47,3884,49.02,7.53,21.6,8.61,32.99,318.13
2.7,30,164.7,44.3,5460,51.94,7.71,20.2,8.82,35.92,82.83
3.5,12.8,971.3,83.5,6949,43.26,11.28,52.4,5.74,53.27,439.8
3,15.4,722,46.39,226445,68.71,9.27,33.2,6,45.57,623.17
4.7,0,497.9,64,5473,44.58,11.51,36.1,7.12,45.33,477.48
0,0,644.4,64.47,3785,31.07,13.1,40.3,4.57,44.88,431.92
3.3,12.4,1271.3,74.13,23480,55.94,10.58,46.6,3.56,62.69,810.32
3.5,8.3,571.4,39.92,39338,61.64,9.21,23.5,6.68,35.51,291.54
0,0,1169,72.19,2439,40.75,8.39,51,6.03,52.09,521.4
0,0,145.3,40.82,1115,39.37,7.13,43.9,7.5,30.45,147.57
3.2,15,321,33.22,14529,55.74,7.68,17.5,8.22,23.76,113.91
4.1,0,507.9,62.73,4729,35.02,11.77,31.5,6.08,45.13,373.77
2.6,0,620.4,74.39,5617,39.42,11.28,42.1,5.36,42.31,96.61
0,0,677.8,92.01,3012,36.42,8.84,43.3,7.36,48.66,280.52
5.3,0,88.6,57.45,4722,40.66,9.59,34.6,8.42,36.16,424.75
2.9,13.3,224.5,13.2,22615,76.5,7.94,10.5,8.27,22.08,74.16
5.4,10.9,295.9,52.15,24626,50.66,9.97,31.7,6.75,33.51,470.61
2.5,18.6,98.4,20.96,52123,75.73,6.78,7.6,9.12,13.1,129.87
0,0,311,66.83,5176,41.11,10.62,30.6,7.74,32.65,123.37
2.7,17.9,785.2,44.17,299100,75.36,9.63,25.9,6.38,41.3,840.82
3.8,0,151.8,68.5,6502,40.79,10.23,32.7,7.91,33.85,126.81
0,0,0,40.11,843,52.55,11.42,25.7,4.66,24.81,22.42
2.5,15.4,492.6,68.45,19568,58.34,9.69,31.4,6.71,42.31,698
4.4,0,149.2,66.29,15018,41.33,10.04,26,7.43,26.32,331.31
2.8,0,419.7,82.01,6142,38,7.64,37.8,6.79,42.06,194.65
3.5,0,449.1,53.83,3530,29.04,9.63,40.7,7.09,43.23,306.88
2.7,14.7,355.1,33.01,250679,63.49,7.84,20.7,7.56,27.97,256.77
3.2,0,191.8,59.74,10809,48.24,8.88,25.2,7.24,26.16,200.47
3.4,15.7,239.8,60.2,50297,45.88,7.5,29.1,7.61,27.55,172.66
0,0,723.4,45.63,2403,32.92,17,48.6,3.33,61.63,136.97
4.2,17.7,174.6,60.79,7177,39.35,9.53,31.9,7.89,38.99,522.03
2.7,18.4,223.2,29,7493,67.94,6.84,15.9,9.12,19.53,76.21
0,0,241.1,46.77,5747,49.09,10.95,32.7,7.5,28.97,328.18
0,0,136.2,55.67,2972,40.04,10.21,32.4,7.55,27.15,252.17
2.9,13.1,437.9,32.22,59021,65.12,8.96,20.8,7.34,32.65,204.55
2.4,13.8,551,45.11,39094,67.09,7.61,25.3,7.17,36.39,348.05
0,0,537.2,56.2,2546,42.26,11.91,36.2,7.07,36.08,279.07
4.3,10.3,217.1,49.18,16542,54.69,8.71,20.9,8.43,26.46,146.76
0,0,324.1,54.07,3540,47.32,9.62,32.3,7.48,38.13,205.6
4.2,0,494.7,89.8,3583,41.78,13.88,36.5,6.61,36.29,328.41
3.6,0,701.6,72.42,4040,35.89,13.85,42.2,6.07,51.44,223.14
0,0,699.6,71.56,1978,40.95,17.16,48.2,5.28,56.95,0
4.8,0,421.1,63.76,2668,38.12,12.97,37.5,6.06,36.47,422.19
4.4,0,157.8,26.72,7514,56.71,8.57,20.2,7.88,32.29,109.82
0,0,593.6,36.58,4287,43.74,10.59,28.8,6.97,30.98,462.87
4.5,0,403.7,53.23,2790,59.75,7.66,37.2,7.45,47.02,211.76
3.6,9.2,713.3,62.39,12136,43,11.73,41,6.44,42.84,405.57
3.3,15.3,255.5,36.09,8068,56.85,7.44,16.8,8.19,24.24,168.53
3.1,18.3,557.7,66.14,18911,62.43,9.7,27.9,5.22,36.75,402.33
1.5,0,279.8,38.85,1499,37.56,10.29,31.3,7.02,50.64,0
0,0,336.9,41.04,4178,47.99,7.11,31.9,7.28,40.9,0
3.2,14.1,1242.3,48.74,28549,60.17,8.72,32.3,6.22,41.25,307.92
2.5,0,149.8,25.66,6987,53.67,9.3,26.1,8.24,28.22,285.2
3.6,0,669,70.15,5183,42.85,10.17,37.5,6.63,50.62,259.38
3,0,444.6,56.12,2420,52.23,10.64,36,7.28,58.91,383.59
0,0,381.8,56.22,3771,34.31,14.74,44.9,4.98,44.68,347.07
4.6,15.2,240,49.86,7139,37.11,6.78,26.6,8.34,32.48,575.14
4.7,0,285.8,66.42,1913,36.38,8.05,37.3,3.33,51.13,0
3.2,0,444.1,57.9,4976,37.34,11.28,36.3,6.86,46.09,243.61
2.4,0,732.8,56.43,1309,50.42,6.35,37.4,7.82,44.47,162.19
0,0,660.6,84.13,6351,31.21,9.01,39.5,5.89,47.62,523
2,0,319.2,33.53,6249,50.15,8.17,20.7,7.85,32.54,156.2
3.5,0,540.5,45.95,2302,37.79,10.12,45.7,6.81,40.23,0
0,0,356.3,37.79,4264,50.63,8,23.5,7.27,26.32,148.87
5.2,13.7,250.3,75.7,11206,32.36,12.25,29.1,7.26,27.56,141.29
3.8,18.2,873.2,67.88,51124,62.79,9.13,28.1,5.68,48.37,544.77
2.6,11.9,636.8,48.85,28235,57.73,10.3,23.2,6.58,39.34,378.48
0,12.1,188.8,14.67,7859,74.63,5.51,10.6,8.82,20.41,233.69
4.3,0,204.3,34.82,3488,53.44,6.69,24.6,8.38,23.09,366.51
4.2,10.5,243.8,26.67,44203,60.5,8.4,15.5,8.05,27.59,177.84
3.5,0,916.5,41.95,6328,50.24,10.91,35,5.79,43.08,639.54
3.2,12.4,163.2,52.81,7185,45.05,8.29,25.5,8.53,21.05,145.6
2.4,0,277,76.25,4753,47.49,9.16,30.9,7.75,34.56,130.12
0,0,191.5,37.68,4629,55.91,9.14,18,8.64,30.46,59.74
5.6,0,279.1,81.98,10408,40.81,8.86,30,7.3,35.93,380.25
3,0,681.7,55.79,3279,33.64,9.58,33.4,7.39,59.94,268.92
3.1,0,271.7,60.92,4609,52.74,10.67,36.2,7.76,51.81,457.39
0,0,365.3,79.11,482,30.71,11.1,42.9,4.05,39.12,875.45
3,0,184.3,47.11,3596,43.74,12.31,32.5,7.95,26.75,93.08
0,0,740.9,54.9,1697,41.6,13.7,43.7,6.06,38.13,136.82
3.4,17.4,903.5,62.75,53434,58.34,10.35,44.6,5.19,58.1,536.09
2.6,12.5,769.5,41.04,22124,60.91,10.12,27.4,6.1,39.13,437.99
0,0,298.8,54.18,1315,46.69,11.9,28.5,7.39,25.73,139.1
2.7,0,640.4,62.32,3325,41.62,11.59,38.2,5.81,44.36,147.93
0,0,659.8,79.64,1741,59.39,9.31,40.4,7,46.19,195.53
3.4,0,518.5,73.73,16798,45.72,11.28,37.4,6.26,43.91,445.02
0,0,308.2,53.43,5758,43.82,9.18,32.8,7.4,32.21,245.91
0,0,727.6,91.36,1641,25.47,11.36,48.5,5.87,71.41,297.97
3,0,1061.2,62.8,7871,48.99,12.82,46.1,5.15,54.21,846.77
